"langid","surface","auto","count","filename"
"cym","bwys","weight.N.M.SG+SM","11","1,4,11,30,34,35,42"
"cym","bwysau","weights.N.M.PL+SM","2","9,22"
"cym","bwysig","important.ADJ+SM","14","2,3,5,6,22,26,34,39"
"cym","bwyta","eat.V.INFIN","68","1,4,6,7,9,10,11,12,14,16,18,19,21,22,24,25,28,29,30,31,32,33,34,37,39"
"cym","bwytais","unk","1","32"
"cym","bychan","small.ADJ","1","4"
"cym","bydda","be.V.1S.FUT","15","5,7,14,28,29,30,34,37"
"cym","byddai","be.V.3S.COND","7","12,24,29,35,37"
"cym","byddan","be.V.3P.FUT.SPOKEN","1","5"
"cym","bydde","unk","1","37"
"cym","bydden","be.V.3P.COND.SPOKEN","15","3,7,9,14,29,30,32,33,37,38"
"cym","byddet","be.V.2S.COND.SPOKEN","3","3,12"
"cym","byddi","be.V.2S.FUT","5","5,7,28"
"cym","byddwch","be.V.2P.IMPER","1","8"
"cym","bydwraig","midwife.N.F.SG","1","6"
"cym","bygwth","threaten.V.INFIN","1","22"
"cym","bymthegfed","fifteenth.ADJ+SM","1","14"
"cym","bynnag","-ever.ADJ","29","2,3,5,7,14,16,18,19,23,24,25,26,28,33,36,41"
"cym","byr","short.ADJ","5","20,26"
"cym","byrddau","tables.N.M.PL","3","8,9,25"
"cym","bys","finger.N.M.SG","7","12,18,31,32,33"
"cym","bysa","finger.V.2S.IMPER","4","25,30,31"
"cym","bysai","finger.V.3S.IMPERF","7","2,11,24,31"
"cym","bysech","finger.V.2P.IMPERF","1","5"
"cym","byset","finger.V.2S.IMPERF.SPOKEN","1","18"
"cym","bysgod","fish.N.M.PL+SM","1","22"
"cym","bysgota","fish.V.INFIN+SM","2","22"
"cym","bysus","unk","2","33"
"cym","bysys","buses.N.M.PL","2","7"
"cym","byta","unk","3","11,31,32"
"cym","byth","never.ADV","42","2,3,4,6,7,9,11,16,22,23,24,30,31,35,36,37,38,39,42"
"cym","bythefnos","fortnight.N.MF.SG+SM","4","20,22,24"
"cym","C","name","4","37"
"cym","cabezas","unk","1","27"
"cym","cablach","unk","1","11"
"cym","cacen","cake.N.F.PL","4","4"
"cym","cadach","unk","1","11"
"cym","cadair","chair.N.F.SG","11","7,19,23,26,32,41,42"
"cym","cadarnhau","confirm.V.INFIN","1","25"
"cym","cadeiriau","chairs.N.F.PL","6","3,4,7,23"
"cym","cadeirydd","chairman.N.M.SG","1","5"
"cym","cadwa","keep.V.2S.IMPER","1","25"
"cym","cadwch","keep.V.2P.IMPER","1","14"
"cym","cae","field.N.M.SG","1","4"
"cym","caeau","fields.N.M.PL","2","11"
"cym","cael","have.V.INFIN","597","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","Caer","name","4","2"
"cym","Caerdydd","Cardiff.NAME.PLACE","6","19,32,35,42"
"cym","Caerfyrddin","Carmarthen.NAME.PLACE","1","3"
"cym","caeson","get.V.1P.PAST.SPOKEN","1","6"
"cym","caffis","cafés.N.M.PL","2","22"
"cym","cafodd","get.V.3S.PAST","2","20"
"cym","Cain","name","1","6"
"cym","caled","hard.ADJ","10","11,16,20,26,34,37,38"
"cym","caletach","unk","2","5,26"
"cym","calle","unk","4","27"
"cym","calon","heart.N.F.SG","1","16"
"cym","cam","step.N.M.SG","1","30"
"cym","cambiado","unk","1","27"
"cym","camelia","unk","1","27"
"cym","caminaron","unk","1","27"
"cym","Camila","name","1","7,16,30"
"cym","camlesi","canal.N.F.PL","5","3"
"cym","camp","achievement.N.F.SG","7","6,14,31,35,37"
"cym","camping","unk","1","29"
"cym","campio","camp.V.INFIN","3","25,35"
"cym","can","can.N.M.SG","13","1,7,16,18,22,24,33,42"
"cym","Camwy","name","2","1,2,3,7,12,14,20,29,42"
"cym","cân","song.N.F.SG","3","3,25,41"
"cym","candi","unk","2","31"
"cym","caneuon","songs.N.F.PL","6","19,26"
"cym","cangarŵ","unk","5","4"
"cym","cangarŵs","unk","2","4"
"cym","caniatad","unk","1","39"
"cym","caniatau","unk","2","21"
"cym","caniatáu","allow.V.INFIN","1","14"
"cym","canilla","unk","1","27"
"cym","canmlwydd","unk","2","41"
"cym","canmlwyddiant","unk","3","5,42"
"cym","canodd","sing.V.3S.PAST","2","7,14"
"cym","canol","middle.N.M.SG","15","3,6,16,19,20,22,33,37,38,39"
"cym","canolfan","centre.N.MF.SG","4","34"
"cym","bues","unk","10","6,7,16,20,22,42"
"cym","canteros","unk","1","27"
"cym","cantor","unk","1","11"
"cym","cantorion","unk","3","9,41"
"cym","canwyll","unk","2","4"
"cym","cap","unk","4","22"
"cym","capáz","unk","1","27"
"cym","capel","chapel.N.M.SG","100","3,4,5,6,7,8,11,12,14,15,18,19,22,25,26,30,33,35,39,41,42"
"cym","capeli","chapels.N.M.PL","11","3,4,6,7,8"
"cym","carchar","prison.N.M.SG","3","26"
"cym","card","unk","1","26"
"cym","cardiau","cards.N.F.PL","5","7,24"
"cym","cardigan","unk","1","34"
"cym","caretsh","unk","2","9"
"cym","cario","carry.V.INFIN","10","2,6,8,24,25,37"
"cym","carlamu","gallop.V.INFIN","2","35"
"cym","carne","unk","1","27"
"cym","carolau","unk","2","26"
"cym","carrai","unk","3","24"
"cym","carrots","unk","1","9"
"cym","cartef","unk","1","31"
"cym","cartre","home.N.M.SG","17","2,3,22,24,35,39"
"cym","cartref","home.N.M.SG","12","3,4,7,12,19,29,31,35"
"cym","cas","nasty.ADJ","2","26,28"
"cym","cás","unk","2","30"
"cym","casa","unk","4","27"
"cym","Casa","name","2","27"
"cym","casáu","hate.V.INFIN","2","12,37"
"cym","casglu","collect.V.INFIN","2","6,36"
"cym","casita","unk","1","27"
"cym","casitas","unk","1","27"
"cym","cathod","cats.N.F.PL","2","9"
"cym","Catholig","name","1","12"
"cym","Cati","name","1","30"
"cym","cau","close.V.INFIN","24","6,7,11,16,18,19,25,28,30,31,34,37"
"cym","cave","unk","1","3"
"cym","caws","cheese.N.M.SG","10","4,9,14,19"
"cym","cawsom","get.V.1P.PAST","1","38"
"cym","cawson","get.V.3P.PAST","2","38"
"cym","cayendo","unk","1","27"
"cym","C_D","name","1","26"
"cym","ceffylau","horses.N.M.PL","25","4,6,8,11,22,26,32,33,35,37,42"
"cym","ceffyn","unk","1","39"
"cym","cefn","back.N.M.SG","8","6,8,14,31,38,42"
"cym","cefnau","backs.N.M.PL","1","11"
"cym","cefnderwyr","cousin.N.M.PL.NSTAN","1","2"
"cym","ceg","mouth.N.F.SG","2","10,25"
"cym","ceir","cars.N.M.PL","5","3,7,18,31"
"cym","celwyddau","unk","3","35"
"cym","cemeg","unk","1","16"
"cym","cen","unk","1","37"
"cym","cenedlaethol","national.ADJ","1","29"
"cym","cenhades","missionary.N.F.SG","1","6"
"cym","cenin","unk","2","39"
"cym","cenllysg","unk","1","18"
"cym","cer","go.V.2S.IMPER.SPOKEN","9","4,10,11,21,23,25"
"cym","cerbyd","carriage.N.M.SG","14","11,18,24,35"
"cym","cerca","unk","3","27,42"
"cym","cerddau","songs.N.F.PL","1","3"
"cym","cerddi","songs.N.F.PL[or]poems.N.F.PL[or]walk.V.2S.PRES","1","30"
"cym","cerddoriaeth","music.N.F.SG","14","4,12,19,26,29,37,38"
"cym","cerdyn","card.N.M.SG","6","2,28"
"cym","cerezos","unk","2","27"
"cym","cerquita","unk","1","27"
"cym","cerrig","stones.N.F.PL","6","4,31,32,35,41"
"cym","cerwch","love.V.2P.IMPER","3","5,25,32"
"cym","ces","get.V.1S.PAST.SPOKEN","6","16,20,26,35,42"
"cym","cês","unk","1","33"
"cym","césped","unk","3","27"
"cym","cesys","unk","2","33"
"cym","chael","have.V.INFIN+AM","4","1,5,6,24"
"cym","chaen","get.V.1P.IMPERF.SPOKEN+AM","1","6"
"cym","chaeson","get.V.1P.PAST.SPOKEN+AM","3","5,6"
"cym","chafodd","get.V.3S.PAST+AM","1","26"
"cym","chalon","heart.N.F.SG+AM","1","7"
"cym","chant","hundred.N.M.SG+AM","2","25"
"cym","chapel","chapel.N.M.SG+AM","1","6"
"cym","chawson","get.V.3P.PAST+AM","1","38"
"cym","Charlie","name","1","26"
"cym","chdi","you.PRON","15","4,8,12,22,23,25"
"cym","chauchas","unk","1","37"
"cym","check_up","unk","1","8"
"cym","chefais","get.V.1S.PAST+AM","1","11"
"cym","chefn","back.N.M.SG+AM","1","30"
"cym","cheith","get.V.3S.PRES+AM","1","6"
"cym","ches","get.V.1S.PAST.SPOKEN+AM","1","19"
"cym","Chester","name","3","2"
"cym","chewch","get.V.2P.PRES+AM","1","6"
"cym","chi","you.PRON.2P","450","1,2,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,29,30,31,32,33,34,35,37,38,39,41,42"
"cym","chicos","unk","1","27"
"cym","chimod","unk","2","8,24"
"cym","Chile","name","2","10,22,26,27,35"
"cym","Chinese","name","1","2"
"cym","chiquitico","unk","1","27"
"cym","chiquita","unk","1","20"
"cym","chlyw","sense of hearing.N.M.SG+AM[or]hear.V.2S.IMPER+AM","1","31"
"cym","chiquito","unk","1","27,38"
"cym","chocolate","unk","1","4"
"cym","choes","unk","1","31"
"cym","choesau","unk","1","22"
"cym","Christmas","name","1","28"
"cym","Chris","name","1","24,42"
"cym","chroesi","cross.V.INFIN+AM","1","5"
"cym","Chu","name","1","27"
"cym","chutney","unk","2","9"
"cym","chutneys","unk","1","9"
"cym","chwaer","sister.N.F.SG","63","1,2,3,4,6,7,9,10,11,14,15,19,24,26,28,30,31,34,38,42"
"cym","chwaith","neither.ADV","85","2,3,5,6,7,8,11,12,14,15,18,20,21,22,23,24,25,26,29,30,31,33,35,36,39,42"
"cym","canserscym&spa","unk","1","6"
"cym","chwaraewr","player.N.M.SG[or]player.N.M.SG","1","4"
"cym","chware","unk","1","37"
"cym","chwarter","quarter.N.M.SG","2","31,39"
"cym","chwbl","all.ADJ+AM","4","5,6"
"cym","chwe","six.NUM","8","3,4,7,22,26"
"cym","chwech","six.NUM","50","1,2,3,4,7,8,9,11,12,15,16,19,20,22,23,25,26,28,29,30,32,33,38,39,42"
"cym","chwech_deg","sixty.NUM","1","1"
"cym","chweched","sixth.ORD","3","2,7"
"cym","chwedeg","unk","17","12,22,36,42"
"cym","chwe_deg","sixty.NUM","6","1,11,12,25,39"
"cym","chwedegau","sixties.N.M.PL","1","16"
"cym","chwe_deg_dau","unk","3","14,41"
"cym","chwedeg_wyth","unk","1","22"
"cym","Chwefror","February.N.M.SG","9","9,14,16,24,29,38"
"cym","chwerthin","laugh.V.INFIN","8","6,11,28,30,31,34,39"
"cym","chwethin","unk","1","11"
"cym","chwi","you.PRON","1","5"
"cym","chwiorydd","sisters.N.F.PL","4","6,22,26,31"
"cym","chwip","unk","8","11"
"cym","chwipio","whip.V.INFIN","1","23"
"cym","chwith","left.ADJ","2","8,30"
"cym","chwmni","company.N.M.SG+AM","3","3,24"
"cym","chwyn","complaint.N.MF.SG+AM","3","6,11"
"cym","chwythu","blow.V.INFIN","4","8,22"
"cym","chydig","a little.QUAN","27","14,21,26,30,31,39"
"cym","chyfarch","greet.V.INFIN+AM","1","24"
"cym","Chymraeg","Welsh.N.F.SG+AM","1","28"
"cym","ci","dog.N.M.SG","17","4,16,19,24,32,35"
"cym","cigydd","unk","1","37"
"cym","cinco","unk","2","20,27"
"cym","claddu","bury.V.INFIN","2","5,31"
"cym","ciwt","unk","2","28"
"cym","clai","unk","2","19"
"cym","clais","unk","2","21"
"cym","clamp","pile.N.M.SG","4","11,24,41"
"cym","clas","unk","1","38"
"cym","clàs","unk","1","11"
"cym","clases","unk","1","27"
"cym","clàsys","unk","1","26"
"cym","clasys","unk","1","35"
"cym","claveles","unk","1","27"
"cym","clecs","unk","1","22"
"cym","clavelinas","unk","1","27"
"cym","click","unk","1","30"
"cym","clima","unk","1","27"
"cym","clinig","clinic.N.M.SG","2","6"
"cym","clir","clear.ADJ","1","26"
"cym","cloch","bell.N.F.SG","1","19"
"cym","clodi","unk","1","7"
"cym","cloi","lock.V.INFIN","1","25"
"cym","clos","tight.ADJ","1","7"
"cym","clwb","club.N.M.SG","6","4,28"
"cym","clwt","unk","1","11"
"cym","clymu","tie.V.INFIN[or]mount.V.INFIN","2","8,37"
"cym","clywais","unk","3","37,38"
"cym","clywed","hear.V.INFIN","76","1,2,3,4,5,6,7,8,11,12,14,18,19,20,22,23,24,26,28,30,31,33,35,38,39,41,42"
"cym","clywes","unk","1","42"
"cym","clywodd","unk","1","23"
"cym","cnau","unk","5","30,31"
"cym","cnawd","flesh.N.M.SG","1","23"
"cym","cnocio","knock.V.INFIN","2","39,41"
"cym","cnoi","chew.V.INFIN","1","37"
"cym","coch","red.ADJ","12","2,4,8,9,14,22,28,37,38"
"cym","cocina","unk","1","27"
"cym","codi","lift.V.INFIN","62","2,3,4,6,7,8,9,11,14,18,21,23,24,28,31,32,33,34,35,36,37,39,42"
"cym","cocolate","unk","1","33"
"cym","cododd","lift.V.3S.PAST","1","23"
"cym","codon","lift.V.1P.PAST.SPOKEN","1","37"
"cym","coeden","tree.N.F.SG","1","7"
"cym","coed","trees.N.M.SG","23","2,6,9,18,20,21,22,33,35,36,39,41"
"cym","coes","unk","2","36,37"
"cym","cof","memory.N.M.SG","1","5"
"cym","côf","unk","1","19"
"cym","coffi","coffee.N.M.SG","6","8,19"
"cym","cofia","remember.V.2S.IMPER","24","4,6,7,11,23,24,25,28,30,31,33,42"
"cym","cofiais","remember.V.1S.PAST","1","7"
"cym","coginio","cook.V.INFIN","12","9,10,12,14,29,30,33"
"cym","colectivo","unk","1","27"
"cym","coleg","college.N.M.SG","9","1,20,22,23,28"
"cym","colled","loss.N.MF.SG[or]lose.V.3S.IMPER","1","21"
"cym","colli","lose.V.INFIN","34","2,3,6,7,9,11,12,14,22,25,30,31,34,35,37,39,42"
"cym","colomen","unk","2","24"
"cym","comentaba","unk","1","27"
"cym","comentaron","unk","1","27"
"cym","complicar","unk","1","27"
"cym","comer","unk","1","27"
"cym","comeré","unk","1","41"
"cym","compramos","unk","1","11"
"cym","comprar","unk","6","20,27"
"cym","connection","unk","1","14"
"cym","con","unk","19","5,27"
"cym","confiados","unk","1","27"
"cym","consiguió","unk","1","27"
"cym","consume","unk","1","27"
"cym","consyrt","unk","4","11,39"
"cym","contar","unk","1","16"
"cym","cookie","unk","1","25"
"cym","copi","copy.N.M.SG","4","24,26,36"
"cym","copos","unk","1","27"
"cym","copïau","copies.N.M.PL","2","4"
"cym","copybook","unk","1","2"
"cym","côr","choir.N.M.SG","111","3,4,7,9,10,12,15,19,20,23,24,25,26,29,30,33,34,35,36,37,38,39,41"
"cym","corau","choirs.N.M.PL","16","7,11,20,23,24,30,35,36,41"
"cym","corddi","churn.V.INFIN","3","24"
"cym","cordion","unk","2","35"
"cym","corff","body.N.M.SG","1","10"
"cym","cornchwiglen","unk","4","24"
"cym","cornchwiglod","unk","7","24,35"
"cym","cornel","corner.N.F.SG","3","1,16,18"
"cym","coron","unk","3","37"
"cym","Coron","name","1","8"
"cym","coroni","crown.V.INFIN","1","24"
"cym","corral","unk","2","27"
"cym","cortado","unk","1","27"
"cym","cortes","unk","1","27"
"cym","cortarlo","unk","2","27"
"cym","cosb","punishment.N.F.SG","1","11"
"cym","cosbi","punish.V.INFIN","5","4,28"
"cym","cosecha","unk","2","27"
"cym","cosi","itch.V.INFIN","1","28"
"cym","costos","unk","1","27"
"cym","cot","unk","3","34"
"cym","cotiau","unk","2","20"
"cym","court","unk","1","8"
"cym","cow","unk","1","41"
"cym","cracau","unk","1","23"
"cym","crafat","unk","1","24"
"cym","crap","unk","2","28"
"cym","crasu","bake.V.INFIN","2","11,23"
"cym","creadures","creature.N.F.SG","1","30"
"cym","crebachu","shrivel.V.INFIN","1","8"
"cym","crecer","unk","1","27"
"cym","crecimiento","unk","1","27"
"cym","crecido","unk","1","27"
"cym","credu","believe.V.INFIN","186","1,2,3,4,5,6,7,8,11,12,14,15,16,18,19,20,21,22,23,26,30,31,34,35,37,38,39,41,42"
"cym","creisis","unk","3","26"
"cym","creu","create.V.INFIN","4","4,11"
"cym","creulon","unk","1","34"
"cym","cribin","unk","7","18"
"cym","crio","cry.V.INFIN","20","2,3,7,11,16,21,26,30,31,33,34,39"
"cym","Crist","name","1","26"
"cym","criw","crew.N.M.SG","40","3,7,8,11,16,19,24,26,29,33,34,35,36,39,41,42"
"cym","croen","skin.N.M.SG","1","6"
"cym","croes","cross.N.F.SG","1","1"
"cym","croesi","cross.V.INFIN","17","1,8,10,11,18,19,24"
"cym","croeso","welcome.N.M.SG","6","20,24,33"
"cym","cromfachau","brackets.N.F.PL","1","20"
"cym","crosio","crochet.V.INFIN","1","39"
"cym","crowd","unk","1","14"
"cym","crown","unk","1","28"
"cym","cry","strong.ADJ","1","11"
"cym","cryf","strong.ADJ","3","4,6,16"
"cym","crys","unk","1","25"
"cym","crys_t","unk","1","20"
"cym","cuantos","unk","1","27"
"cym","cuddio","hide.V.INFIN","3","19,26"
"cym","cuatro","unk","1","27"
"cym","cubierto","unk","1","27"
"cym","cuesta","unk","1","27"
"cym","cuide","unk","1","27"
"cym","cuidan","unk","1","27"
"cym","cul","narrow.ADJ","3","11"
"cym","curar","unk","1","27"
"cym","curarla","unk","1","27"
"cym","curo","beat.V.INFIN","10","11,20"
"cym","cusan","unk","1","24"
"cym","cusanu","kiss.V.INFIN","2","21,24"
"cym","custom","unk","1","41"
"cym","cwbl","all.ADJ","16","6,7,8,18,22,23,31,32,35,41"
"cym","cwbwl","all.ADJ","1","6"
"cym","cwcio","cook.V.INFIN","13","2,4,9,11,21,30,31,39"
"cym","cweir","unk","3","11,21"
"cym","cweit","unk","3","18,25,28"
"cym","cwinsys","unk","3","9"
"cym","Cwm","name","2","35"
"cym","Cwm_Madryn","name","1","6"
"cym","cwmni","company.N.M.SG","13","1,12,14,24,25,31,32,33"
"cym","cwmniau","unk","1","33"
"cym","cwmpas","round.N.M.SG","2","11,16"
"cym","cwn","unk","2","9,32"
"cym","cŵn","dogs.N.M.PL","4","4,32"
"cym","cwpan","cup.N.MF.SG","2","19,24"
"cym","cwpanau","cups.N.MF.PL","3","9,31"
"cym","cwpaniad","unk","1","30"
"cym","cwpannau","unk","1","31"
"cym","cwpwrdd","cupboard.N.M.SG","11","7,9,34,38"
"cym","cwrdda","meet.V.2S.IMPER","1","8"
"cym","cwrs","course.N.M.SG","20","10,14,20,22,34,37,38"
"cym","cwrw","beer.N.M.SG","1","26"
"cym","cwshin","unk","6","19,23"
"cym","cwstard","unk","1","4"
"cym","cwt","hut.N.M.SG","3","6,11"
"cym","cwtsh","unk","1","33"
"cym","cwtsio","unk","1","32"
"cym","cwympo","fall.V.INFIN","6","2,6,11,35,41"
"cym","cwyno","complain.V.INFIN","4","7,32,35"
"cym","cychwyn","start.V.INFIN","24","6,7,14,18,25,31,32,33,34,35,36,42"
"cym","cydio","grip.V.INFIN","2","3,24"
"cym","cydnabod","acknowledge.V.INFIN","1","11"
"cym","cydweld","unk","1","11"
"cym","cyfan","whole.N.M.SG[or]whole.ADJ","2","22,24"
"cym","cyfarchion","greetings.N.M.PL","1","6"
"cym","cyfarfod","meeting.N.M.SG","6","15,25,26,41"
"cym","cyfeiliant","accompany.V.3P.PRES","1","5"
"cym","cyfeilio","accompany.V.INFIN","4","24"
"cym","cyfeiriad","direction.N.M.SG","5","4,6,14,33"
"cym","cyfenw","unk","5","28"
"cym","cyfer","direction.N.M.SG","3","2,4,10"
"cym","cyfforddus","comfortable.ADJ","6","8,15,23,35,41"
"cym","cyffredin","common.ADJ","1","42"
"cym","cyffrous","exciting.ADJ","2","37"
"cym","cyfieithiad","translation.N.M.SG","1","11"
"cym","cyfieithu","translate.V.INFIN","6","26,28,37,39"
"cym","cyfle","opportunity.N.M.SG","12","1,5,6,8,11,14,26,31,35"
"cym","cyfleus","convenient.ADJ","1","9"
"cym","cyflog","wage.N.MF.SG","3","6,7,32"
"cym","cyflwyno","introduce.V.INFIN","2","10"
"cym","Côr_Madryn","name","1","36"
"cym","cyfnither","unk","9","19"
"cym","cyfneither","unk","2","15"
"cym","cyfnod","period.N.M.SG","1","4"
"cym","cyfreithiwr","lawyer.N.M.SG","1","42"
"cym","Cyfres_Cae_Berllan","name","1","10"
"cym","cyfri","cover.V.2S.PRES","6","4,30,39,42"
"cym","cyfrif","count.V.INFIN","1","23"
"cym","cyfrifiadur","computer.N.M.SG","8","7,20,28,29"
"cym","cyfrifol","responsible.ADJ","1","16"
"cym","cyfryngau","media.N.M.PL","1","37"
"cym","cyfweliad","interview.N.M.SG","1","11"
"cym","cyhoeddi","publish.V.INFIN","1","25"
"cym","cyhuddol","unk","1","8"
"cym","cyhyd","as long.ADJ","1","3"
"cym","cylch","circle.N.M.SG","5","3,4,11"
"cym","cylchgrawn","magazine.N.M.SG","1","42"
"cym","cymaint","so much.ADJ","15","5,9,12,15,19,20,22,26,34,37"
"cym","cymanfa","Cymanfa.N.F.SG","8","5,8,11,12,39,42"
"cym","cymdeithas","society.N.F.SG","10","3,22,39,41,42"
"cym","cymdeithasu","associate.V.INFIN","2","34"
"cym","cymdogion","neighbours.N.M.PL","7","2,11,12,21,32,36"
"cym","cymeriad","character.N.M.SG","5","26,37"
"cym","cymeryd","take.V.INFIN","12","3,9,12,14,15,26,39"
"cym","cymharu","compare.V.INFIN","2","9,34"
"cym","cymraeg","unk","6","8,10,18,19,31"
"cym","Cymreig","Welsh.ADJ","1","3"
"cym","Cymreigaidd","name","3","22,36"
"cym","cymro","unk","2","11"
"cym","Cymro","Welsh_person.N.M.SG","3","11,36,42"
"cym","Cymru","Wales.N.F.SG.PLACE","32","1,3,6,7,11,12,19,22,26,28,29,30,37"
"cym","Cymry","Welsh_people.N.M.PL","29","3,5,6,11,15,24,26,30,32,34,36,39,41,42"
"cym","cymryd","take.V.INFIN","31","5,6,7,8,11,14,18,19,24,25,28,31,33,34,35,37,42"
"cym","cymyd","unk","7","7,32"
"cym","cymydog","neighbour.N.M.SG","1","32"
"cym","cymylau","clouds.N.M.PL","2","2,8"
"cym","cymysgu","mix.V.INFIN","11","1,6,15,19,24,28"
"cym","cynaeafu","harvest.V.INFIN","1","11"
"cym","cyngerdd","concert.N.MF.SG","18","25,26,29,38,41"
"cym","cyngherdd","unk","1","39"
"cym","cynhaea","unk","1","36"
"cym","cynhaliaeth","support.N.F.SG","1","11"
"cym","cynhesu","warm.V.INFIN","5","16,25,36"
"cym","cynhyrfu","agitate.V.INFIN","2","9"
"cym","cynilo","save.V.INFIN","1","31"
"cym","cynnal","support.V.INFIN","2","8,9"
"cym","cynnar","early.ADJ","1","41"
"cym","cynnau","light.V.INFIN","5","8,9,12,30"
"cym","cynnes","warm.ADJ","4","9,22,24"
"cym","cynnwys","content.N.M.SG[or]contain.V.INFIN","1","33"
"cym","cynradd","primary.ADJ","1","3"
"cym","cynrychioli","represent.V.INFIN","1","39"
"cym","cynt","earlier.ADJ","10","2,4,6,16,30,34,35,37,39"
"cym","cynta","first.ORD","42","2,3,4,8,9,11,12,16,22,23,24,30,31,32,34,35,37,41,42"
"cym","cyntaf","first.ORD","33","3,4,7,9,10,11,16,19,22,26,29,30,33,37"
"cym","cyrddau","meetings.N.M.PL","1","9"
"cym","cyrens","unk","1","14"
"cym","cyrens_coch","unk","2","14"
"cym","cyrens_du","unk","1","14"
"cym","cyrhaeddodd","arrive.V.3S.PAST","1","14"
"cym","cyrraeddodd","unk","1","35"
"cym","cyrraeddon","unk","1","35"
"cym","cyrraeson","arrive.V.13P.PAST.SPOKEN","1","2"
"cym","cyrrents","unk","3","14"
"cym","cyrtens","unk","3","34"
"cym","cysgod","shadow.N.M.SG","3","11,22,23"
"cym","cysgu","sleep.V.INFIN","39","4,6,8,9,10,12,16,19,21,23,24,28,29,30,31,33,34,37,41"
"cym","cysidro","consider.V.INFIN","3","9,41"
"cym","cyson","constant.ADJ[or]even.ADJ","1","42"
"cym","cystadleuaeth","competition.N.F.SG","5","8,23,26,42"
"cym","cystadleuol","competitive.ADJ","3","3"
"cym","cystadlu","compete.V.INFIN","7","10,26,36,41"
"cym","cystal","so good.ADJ","1","15"
"cym","cysylltiad","connection.N.M.SG","2","4,26"
"cym","cysylltu","link.V.INFIN","3","2,26"
"cym","cytundeb","agreements.N.M.SG","3","16"
"cym","cytuno","agree.V.INFIN","1","37"
"cym","cyw","chick.N.M.SG","11","9,12,16,28,31,32"
"cym","cyw_iâr","unk","1","12"
"cym","cywilydd","unk","4","11"
"cym","cywion","chick.N.M.PL","1","6"
"cym","cywir","correct.ADJ","1","15"
"cym","dach","be.V.2P.PRES.SPOKEN","168","2,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,26,29,32,33,34,38,41,42"
